Unnamed: 0,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,MathScore,ReadingScore,WritingScore
12,1,********,4,1,0,1,1,0,4.0,2,2,64,65,63
13,1,********,2,0,0,1,2,0,1.0,1,2,46,60,64
14,1,********,2,1,1,2,2,1,1.0,0,1,50,38,32
15,1,********,0,1,1,0,2,1,2.0,0,0,51,50,48
16,1,********,5,0,1,0,2,1,3.0,1,0,38,25,27
17,0,********,6,1,1,1,1,0,3.0,2,0,41,47,47
18,0,********,2,1,0,1,1,0,3.0,1,0,42,48,53
19,0,********,4,1,1,2,1,1,1.0,1,0,72,68,77
20,1,********,2,0,2,1,2,1,1.0,0,1,60,66,62
22,1,********,1,1,0,2,1,0,3.0,0,1,99,93,89
23,0,********,0,1,1,1,2,0,7.0,1,0,75,86,91
24,0,********,0,1,0,1,2,0,1.0,1,1,70,76,82
25,0,********,0,1,1,1,1,1,0.0,1,2,89,93,92
26,1,********,2,0,1,2,2,0,3.0,1,2,41,46,37
27,0,********,4,0,1,1,1,1,2.0,0,0,58,70,64
28,0,********,4,1,2,0,2,1,1.0,1,0,69,85,88
29,1,********,1,0,0,0,2,1,2.0,0,1,82,86,82
30,0,********,2,1,0,0,2,0,6.0,0,0,61,63,67
31,1,********,0,0,1,1,0,1,0.0,0,0,52,53,54
32,0,********,2,1,1,2,0,1,2.0,0,3,49,56,55
33,0,********,4,0,1,2,1,1,2.1458942516082424,1,2,45,55,50
35,1,********,0,1,2,1,2,1,2.0,1,0,92,86,82
36,0,********,4,0,1,2,1,1,3.0,1,0,9,31,29
37,0,********,2,0,0,1,2,1,1.0,0,1,56,61,64
39,1,********,4,1,0,2,2,1,1.0,1,1,50,61,58
40,1,********,2,1,1,2,1,2,1.0,2,0,59,48,47
41,0,********,0,0,1,1,2,1,3.0,1,0,55,71,65
42,1,********,0,0,1,4,2,1,3.0,1,0,62,57,49
44,0,********,4,0,1,1,2,1,3.0,1,1,53,58,60
45,0,********,0,1,2,1,1,1,5.0,2,1,82,90,94
46,1,********,5,0,1,1,1,1,2.0,1,1,44,49,39
47,1,********,2,0,1,1,1,1,3.0,1,0,52,55,51
49,0,********,0,1,0,0,2,0,7.0,0,2,96,97,98
50,1,********,4,1,1,1,2,0,1.0,0,0,49,50,43
51,0,********,2,1,0,1,2,1,3.0,1,1,97,95,98
52,1,********,2,1,0,2,1,1,2.0,2,0,80,65,60
53,0,********,1,1,1,1,1,1,0.0,1,0,90,96,91
54,1,********,0,1,1,1,3,0,2.1458942516082424,1,0,100,92,88
55,0,********,4,0,0,1,1,1,2.0,0,1,53,69,70
56,0,********,4,0,0,1,2,0,3.0,0,0,70,85,87
57,0,********,2,0,1,2,1,1,1.0,2,0,51,60,57
58,0,********,1,0,1,1,1,2,3.0,1,1,40,47,55
59,0,********,5,0,1,0,1,1,2.0,1,1,67,83,80
60,1,********,5,1,1,4,2,1,3.0,1,0,63,62,58
61,1,********,6,1,1,1,1,1,2.0,0,2,64,52,51
62,1,********,3,1,1,1,0,0,2.0,1,2,79,70,75
63,1,********,5,1,1,1,2,1,2.0,0,2,71,59,57
64,0,********,2,1,0,1,2,1,4.0,0,1,70,82,84
65,1,********,1,0,1,1,2,1,2.1458942516082424,0,0,34,29,32
66,1,********,4,1,1,1,0,1,6.0,1,3,63,55,50
67,1,********,0,1,0,2,0,1,3.0,0,0,69,59,58
68,1,********,0,1,0,3,3,0,1.0,0,2,53,41,45
69,0,********,2,1,0,1,2,2,1.0,2,1,79,81,84
70,1,********,1,1,1,1,2,2,2.1458942516082424,0,0,97,90,88
71,0,********,5,1,0,1,2,1,3.0,2,0,83,79,83
72,0,********,4,1,1,1,1,1,2.0,1,0,67,73,79
73,1,********,4,1,1,1,1,1,4.0,1,0,90,74,74
74,0,********,2,0,0,1,2,1,3.0,1,2,40,63,56
75,1,********,4,1,1,2,2,1,3.0,2,0,55,46,43
76,0,********,0,1,0,1,2,1,0.0,0,1,82,87,93
78,0,********,1,1,1,2,0,1,0.0,0,1,78,87,85
79,0,********,0,1,1,1,0,1,3.0,1,0,73,80,78
80,1,********,5,1,1,1,2,1,3.0,0,1,53,40,42
81,1,********,1,0,1,1,2,1,4.0,0,1,58,55,51
82,1,********,0,1,1,2,0,0,2.0,1,2,76,66,62
83,0,********,0,1,1,1,0,1,2.0,2,2,61,66,67
84,1,********,1,0,1,1,2,1,1.0,1,0,38,43,38
87,0,********,2,1,2,1,2,2,3.0,1,0,66,81,79
88,1,********,2,1,2,2,2,1,1.0,0,0,67,57,52
89,0,********,4,1,0,2,1,1,2.0,1,0,73,89,86
90,1,********,4,0,0,1,2,1,5.0,1,1,86,94,83
91,1,********,5,1,1,0,2,1,3.0,1,2,70,64,68
92,1,********,4,1,1,1,2,1,1.0,1,0,61,68,61
93,1,********,0,1,0,1,2,1,1.0,1,0,76,78,85
94,1,********,4,1,0,1,2,1,2.0,0,0,79,76,80
95,1,********,4,1,1,0,1,1,1.0,0,0,54,50,50
96,1,********,2,1,0,0,2,1,2.0,1,0,78,73,70
97,1,********,0,0,0,2,2,2,2.0,0,2,100,96,91
98,0,********,0,0,1,2,1,1,3.0,0,2,61,67,72
99,0,********,0,0,1,3,2,0,3.0,1,0,51,50,57
101,0,********,1,0,0,3,2,0,5.0,1,2,46,44,55
102,0,********,2,1,1,1,2,1,2.0,1,1,79,93,86
103,1,********,4,0,1,1,2,0,3.0,1,0,63,50,49
104,0,********,2,0,0,2,2,1,6.0,2,0,38,49,52
105,1,********,1,1,2,1,0,1,3.0,1,2,95,99,92
106,1,********,0,1,0,2,2,1,1.0,1,0,62,65,66
109,0,********,0,1,1,2,2,0,2.1458942516082424,0,0,77,90,88
110,1,********,2,0,1,0,2,1,2.0,2,0,47,45,41
111,1,********,0,1,1,0,1,1,2.1458942516082424,1,3,85,82,88
112,0,********,0,1,1,1,2,1,1.0,0,2,92,100,100
113,0,********,5,1,1,1,2,1,3.0,1,0,51,63,60
114,0,********,5,1,1,1,2,1,3.0,1,1,74,85,77
115,0,********,4,0,0,1,1,1,3.0,1,0,59,66,68
116,0,********,5,1,1,1,2,1,0.0,0,0,60,71,70
117,0,********,1,1,1,1,1,0,1.0,1,0,66,75,68
118,0,********,1,0,0,1,1,1,2.0,1,2,67,82,86
119,1,********,3,1,1,0,1,0,1.0,1,2,70,63,65
120,0,********,2,0,1,1,0,1,1.0,1,2,30,46,43
121,0,********,4,1,1,2,2,1,4.0,2,1,56,80,80
122,1,********,1,1,0,1,1,1,1.0,1,0,76,75,82
123,1,********,2,1,1,1,2,0,1.0,1,1,77,75,69
124,0,********,4,1,1,1,1,2,2.0,1,1,82,99,91
125,0,********,4,1,1,2,0,0,3.0,1,1,27,31,31
126,0,********,5,1,1,1,2,1,1.0,0,0,66,80,80
127,0,********,5,1,0,1,1,0,1.0,1,0,79,74,80
128,0,********,1,1,1,3,2,0,2.1458942516082424,2,1,47,63,60
129,1,********,4,0,2,1,2,1,0.0,2,0,65,70,65
130,0,********,4,0,1,0,2,0,2.0,1,0,54,63,64
131,1,********,0,1,1,2,1,1,4.0,1,1,99,95,92
132,0,********,5,1,0,2,1,0,3.0,0,0,81,78,88
133,1,********,2,0,0,1,0,1,2.0,1,0,63,60,62
134,1,********,4,0,0,1,2,0,2.0,1,2,50,47,43
135,1,********,4,1,1,1,1,0,4.0,1,0,56,56,47
136,1,********,0,1,1,1,0,0,3.0,0,0,70,64,60
137,0,********,3,0,1,1,2,1,5.0,1,1,56,61,59
138,1,********,4,1,0,1,2,1,1.0,1,0,53,59,61
139,1,********,4,1,1,0,2,1,6.0,1,0,86,80,73
140,0,********,6,0,0,2,2,1,1.0,0,0,44,71,71
141,0,********,4,1,0,2,2,1,3.0,2,0,73,78,80
142,1,********,5,1,0,1,2,1,1.0,1,1,73,74,70
143,1,********,5,0,1,1,1,0,2.0,0,0,45,37,35
144,0,********,4,0,1,1,2,0,1.0,1,0,55,69,70
145,1,********,4,0,1,1,2,1,3.0,1,0,58,62,61
146,1,********,6,0,1,1,2,1,2.0,1,0,65,70,60
147,1,********,1,0,1,2,3,1,0.0,1,1,63,57,50
148,0,********,1,1,1,0,1,1,1.0,0,2,88,90,89
149,1,********,4,0,1,0,2,0,3.0,1,1,76,72,71
150,0,********,0,1,0,1,0,1,0.0,0,0,69,81,80
151,1,********,2,1,0,1,2,1,5.0,0,0,72,71,65
152,1,********,4,1,1,2,1,1,2.0,2,0,50,50,44
153,0,********,3,1,0,1,2,1,0.0,1,1,54,66,71
154,1,********,4,1,0,2,2,1,1.0,2,1,85,90,91
155,1,********,2,0,1,2,3,1,5.0,1,2,81,77,69
156,1,********,4,1,1,1,1,1,3.0,1,0,53,44,42
157,1,********,2,1,1,1,2,1,1.0,1,0,62,70,59
158,1,********,4,1,1,0,2,1,1.0,1,0,93,85,81
161,0,********,5,1,0,1,2,1,0.0,1,0,80,83,90
162,0,********,5,1,1,1,2,1,3.0,0,0,62,75,76
163,0,********,5,1,1,1,2,1,1.0,1,0,60,64,65
164,1,********,6,0,1,1,1,0,3.0,0,0,66,64,69
165,1,********,5,1,1,4,2,1,0.0,1,0,45,51,43
166,1,********,1,1,1,1,1,0,2.0,1,0,66,59,55
167,0,********,0,1,1,0,1,1,0.0,2,2,79,90,90
168,1,********,0,1,1,2,1,0,2.0,1,1,86,89,88
169,1,********,3,1,1,0,2,0,4.0,2,0,78,71,74
170,1,********,5,0,1,0,2,0,3.0,2,0,40,41,36
171,1,********,1,1,1,1,2,1,4.0,1,2,79,72,69
172,1,********,1,1,1,0,1,0,5.0,1,1,76,59,53
174,0,********,4,1,1,1,1,1,1.0,0,1,69,82,80
175,0,********,0,0,2,1,2,1,1.0,0,1,23,49,48
176,1,********,0,1,2,2,1,0,4.0,0,1,94,89,91
177,1,********,4,1,1,1,2,1,7.0,0,0,60,57,53
178,1,********,5,1,1,1,1,1,1.0,1,2,63,53,53
179,1,********,2,1,1,0,2,1,3.0,0,0,64,61,55
180,1,********,5,1,1,0,1,1,0.0,2,0,61,58,54
181,1,********,4,1,2,2,2,0,3.0,0,0,76,74,70
182,0,********,2,1,0,1,1,1,1.0,1,1,84,99,100
183,1,********,5,1,0,2,2,1,3.0,1,0,69,70,64
184,0,********,1,0,0,2,2,0,2.1458942516082424,1,0,63,69,80
186,1,********,4,0,1,2,2,0,1.0,0,0,41,42,39
187,1,********,0,0,1,1,2,1,1.0,0,2,91,82,81
188,1,********,4,1,1,2,1,1,4.0,0,1,67,54,57
189,0,********,5,0,1,1,2,1,1.0,1,2,71,86,88
190,1,********,4,1,0,2,2,0,4.0,0,2,81,69,74
191,0,********,2,1,1,2,1,1,1.0,1,0,90,89,92
192,1,********,5,0,0,2,2,1,0.0,0,1,68,63,64
193,0,********,0,1,2,1,2,1,2.0,1,1,56,65,72
194,1,********,4,1,1,1,1,1,4.0,1,1,50,37,35
196,1,********,0,0,1,2,2,1,1.0,0,0,69,74,63
197,1,********,4,1,1,1,1,0,3.0,0,2,81,65,62
198,1,********,2,1,0,4,1,1,1.0,0,0,74,80,78
199,1,********,2,0,0,1,2,1,1.0,1,0,47,51,48
200,0,********,4,1,0,4,1,0,4.0,0,1,64,72,79
201,0,********,4,1,0,2,1,0,2.0,1,0,53,62,68
202,0,********,5,0,2,1,2,1,3.0,0,1,32,50,48
203,0,********,0,1,2,2,1,1,1.0,1,2,84,87,85
205,1,********,5,1,1,4,1,1,1.0,1,0,58,62,56
206,0,********,4,1,1,1,2,0,7.0,0,0,75,85,82
207,1,********,4,0,0,1,1,1,3.0,2,2,72,66,72
209,0,********,5,1,0,0,2,1,0.0,0,2,41,56,60
210,0,********,0,1,1,1,2,1,2.0,0,0,94,98,97
211,1,********,4,1,0,1,1,0,4.0,0,0,70,58,60
212,0,********,4,0,0,0,2,0,2.0,1,1,72,89,89
213,1,********,5,0,0,1,0,1,1.0,0,0,52,64,56
214,1,********,4,1,0,1,1,0,2.0,2,0,100,98,100
215,1,********,2,1,1,1,1,0,1.0,1,1,69,70,65
216,1,********,5,1,1,2,1,0,4.0,1,0,61,56,63
217,0,********,2,1,1,3,2,1,0.0,1,2,61,69,68
218,0,********,4,1,1,1,2,0,3.0,0,0,50,54,52
219,1,********,0,1,1,1,1,1,3.0,0,0,81,65,69
220,1,********,0,0,1,1,1,0,4.0,1,0,72,69,62
221,0,********,0,0,1,1,1,0,1.0,0,2,75,84,78
222,0,********,6,0,1,2,0,0,3.0,1,0,58,65,59
223,0,********,2,0,1,1,1,0,3.0,1,0,46,60,58
224,0,********,2,1,1,2,1,0,1.0,1,0,69,78,76
225,0,********,4,1,1,2,2,1,2.0,1,0,68,78,77
226,0,********,2,0,1,1,1,1,2.0,0,3,73,73,85
227,1,********,3,1,1,0,1,1,2.0,2,1,90,85,84
228,1,********,0,1,1,1,1,0,2.0,1,1,93,88,82
229,0,********,4,1,2,1,2,1,1.0,2,2,51,70,71
230,1,********,4,1,0,2,1,1,2.0,0,0,96,85,90
231,1,********,1,1,1,2,1,0,1.0,1,0,58,55,52
232,1,********,5,1,0,1,2,1,0.0,0,0,72,68,71
233,1,********,0,0,1,1,0,1,2.1458942516082424,1,1,65,61,54
234,1,********,4,1,1,1,1,1,1.0,0,0,96,74,76
235,1,********,0,1,1,2,1,1,1.0,1,0,60,55,58
236,1,********,5,0,1,2,1,0,4.0,1,0,55,59,51
237,1,********,0,1,0,2,2,1,6.0,1,1,64,73,71
238,0,********,0,1,1,1,2,1,4.0,1,0,39,54,47
239,0,********,4,1,1,2,1,1,1.0,0,3,59,64,60
240,1,********,4,1,1,1,1,1,1.0,1,0,50,61,52
241,1,********,4,1,0,0,2,0,2.0,1,0,83,81,83
242,0,********,6,0,1,1,2,0,1.0,1,0,73,75,72
243,1,********,2,0,2,1,1,1,2.0,0,0,41,51,48
244,0,********,0,1,1,1,1,1,1.0,1,0,81,85,85
245,1,********,4,1,0,1,2,1,5.0,0,2,81,82,76
246,1,********,5,1,1,1,2,1,0.0,1,2,63,59,51
247,0,********,5,1,1,0,1,0,3.0,1,0,58,64,66
248,1,********,1,1,1,2,2,1,1.0,1,2,91,95,95
249,0,********,2,1,1,1,2,1,3.0,1,0,63,64,63
250,1,********,4,1,1,2,2,0,2.0,1,3,60,44,45
251,0,********,5,0,1,2,1,1,1.0,1,0,38,50,51
252,0,********,6,0,0,0,1,0,5.0,0,2,73,83,88
253,0,********,0,1,1,4,2,0,5.0,0,1,66,66,65
254,0,********,4,1,1,1,2,1,3.0,1,0,68,76,70
255,1,********,4,0,0,0,1,1,1.0,1,0,67,65,56
256,0,********,1,1,0,2,2,1,6.0,1,1,65,78,83
257,0,********,0,1,2,2,2,0,1.0,0,0,83,85,88
258,1,********,6,0,1,1,1,1,4.0,2,0,63,49,46
259,1,********,2,1,1,2,2,0,1.0,1,1,70,69,64
260,1,********,2,1,0,1,2,0,3.0,0,0,78,70,75
261,0,********,4,1,1,1,1,1,5.0,1,0,55,72,67
262,0,********,2,1,1,1,2,1,2.0,1,0,53,59,60
263,0,********,4,1,0,1,2,1,2.0,0,2,72,69,74
264,1,********,5,1,0,1,2,0,3.0,1,0,60,57,60
265,0,********,2,0,0,2,2,1,1.0,1,0,53,63,60
266,0,********,2,0,0,1,1,0,3.0,0,1,51,74,70
267,1,********,4,1,1,0,2,0,2.0,1,1,74,73,73
268,0,********,2,1,1,1,0,0,3.0,1,0,57,65,59
269,1,********,3,0,1,1,2,0,1.0,1,0,71,65,69
270,1,********,0,1,1,1,3,1,6.0,1,0,83,66,66
271,0,********,5,0,1,1,2,1,3.0,1,0,54,65,62
272,0,********,0,1,1,1,1,1,2.0,1,2,84,93,89
273,0,********,4,1,2,1,2,1,3.0,0,0,90,98,100
274,1,********,5,0,0,1,2,1,4.0,1,0,51,51,58
275,0,********,5,0,0,1,2,1,3.0,1,2,65,78,81
276,0,********,4,0,1,0,0,1,2.1458942516082424,0,2,35,44,45
277,1,********,4,0,0,1,0,1,0.0,2,0,62,58,57
278,0,********,4,0,1,1,2,1,1.0,0,2,54,65,64
279,0,********,0,1,1,1,1,1,4.0,0,3,97,97,95
280,1,********,4,1,1,1,1,1,2.0,0,0,48,44,46
283,0,********,4,0,1,2,2,1,1.0,0,3,47,44,52
284,1,********,3,1,0,1,0,1,3.0,0,1,65,65,72
285,1,********,5,1,1,0,2,0,3.0,2,0,79,71,68
286,0,********,0,1,1,1,2,0,2.0,2,2,81,81,86
287,0,********,5,1,2,2,2,1,4.0,1,0,60,66,73
288,0,********,2,0,1,2,2,1,3.0,1,0,59,70,70
289,1,********,0,1,0,0,1,1,1.0,2,1,80,78,80
290,0,********,2,1,1,2,2,1,4.0,0,2,88,100,95
291,1,********,1,1,0,1,1,1,2.0,1,1,82,75,77
292,0,********,6,0,1,3,0,1,1.0,1,0,57,64,64
293,1,********,5,0,1,2,2,1,5.0,1,2,72,78,68
294,0,********,1,0,1,2,2,1,3.0,1,2,45,53,54
295,1,********,3,1,0,1,0,1,4.0,2,0,95,95,97
296,0,********,4,1,0,1,1,1,0.0,1,2,54,58,64
297,1,********,0,1,1,3,2,1,0.0,1,0,69,58,55
298,0,********,2,0,0,2,0,1,0.0,0,0,66,79,82
300,0,********,4,1,0,2,1,1,5.0,1,0,92,97,93
301,0,********,1,0,0,1,0,1,2.0,0,2,78,89,93
302,0,********,2,1,1,4,2,1,2.0,1,2,58,61,66
303,0,********,2,0,0,1,2,1,0.0,1,2,48,68,66
304,1,********,0,1,1,2,2,2,1.0,0,1,71,73,70
305,1,********,5,0,1,1,2,1,4.0,1,1,51,53,46
306,1,********,0,0,1,1,2,1,5.0,2,0,67,61,62
307,0,********,5,1,0,1,1,0,1.0,0,0,82,89,93
308,0,********,6,0,1,2,0,1,2.0,1,2,39,53,51
309,1,********,1,1,1,1,2,1,0.0,1,0,76,64,65
311,1,********,0,1,1,4,2,1,6.0,1,0,82,82,74
312,1,********,0,1,0,2,0,1,0.0,1,0,89,89,84
313,1,********,3,0,1,1,1,0,2.1458942516082424,0,2,59,49,47
314,0,********,2,1,1,4,2,0,5.0,1,0,72,82,80
315,1,********,4,1,0,4,2,1,2.0,1,0,86,78,75
316,0,********,1,1,1,1,1,1,2.1458942516082424,0,1,78,66,73
317,0,********,4,1,2,0,2,0,3.0,0,0,64,87,83
318,0,********,0,1,1,1,2,1,0.0,1,0,79,74,77
319,1,********,4,1,0,1,1,1,4.0,1,2,90,94,92
320,0,********,3,0,0,0,2,1,2.0,0,0,51,60,60
321,0,********,6,0,2,1,2,1,1.0,0,0,43,60,54
322,1,********,4,1,1,2,2,1,6.0,1,2,75,70,65
323,0,********,2,1,1,1,2,0,1.0,1,0,81,86,87
324,1,********,0,1,1,2,0,1,3.0,1,0,44,49,49
325,1,********,4,1,2,1,2,1,3.0,1,0,88,84,82
326,1,********,0,0,1,1,2,1,4.0,1,1,58,59,54
327,1,********,0,1,1,4,0,0,2.0,0,0,61,46,47
328,1,********,2,1,1,0,2,1,1.0,2,0,83,74,76
329,0,********,5,1,1,1,1,1,1.0,1,1,62,74,78
330,0,********,0,0,0,1,3,1,3.0,2,0,73,81,87
331,0,********,0,1,1,1,1,0,2.0,0,1,78,95,83
333,1,********,2,0,1,1,2,1,3.0,1,1,62,67,57
334,0,********,4,1,0,1,1,1,0.0,1,2,91,89,93
336,0,********,2,1,0,0,2,0,7.0,1,0,54,63,67
338,1,********,4,1,1,2,2,1,5.0,1,0,89,82,81
339,1,********,5,0,1,2,2,0,1.0,1,3,64,65,62
340,0,********,4,1,0,2,1,1,1.0,2,1,91,99,100
341,1,********,0,1,0,1,1,0,2.1458942516082424,1,0,62,63,62
342,1,********,0,1,1,2,0,1,2.0,0,2,88,85,75
343,1,********,0,0,1,1,1,1,0.0,0,2,63,61,66
344,1,********,4,0,1,0,2,1,1.0,1,1,79,71,76
345,1,********,3,1,0,2,1,1,1.0,0,2,77,63,65
346,0,********,0,1,0,2,1,0,2.0,0,2,81,87,92
347,0,********,0,1,0,2,1,1,3.0,1,0,76,78,83
348,0,********,5,1,0,1,2,1,2.1458942516082424,2,3,72,69,71
349,1,********,4,1,0,1,1,1,0.0,1,1,72,75,71
350,1,********,5,1,1,2,2,1,1.0,0,2,70,77,68
351,0,********,4,1,1,2,2,1,1.0,2,0,79,79,81
352,1,********,1,1,0,2,2,2,2.0,0,0,87,83,87
354,1,********,6,1,1,2,2,1,2.0,1,0,80,71,72
355,0,********,4,1,1,0,2,0,1.0,0,0,56,62,59
356,0,********,5,1,0,0,2,1,2.0,0,1,44,58,55
357,0,********,2,1,1,2,1,1,4.0,2,0,84,89,93
358,1,********,1,1,1,1,2,0,1.0,1,0,79,77,74
359,0,********,4,1,1,2,2,2,2.1458942516082424,0,1,78,88,89
360,0,********,4,1,1,2,1,0,3.0,1,0,78,73,80
361,0,********,5,1,0,0,1,1,2.0,2,2,84,93,96
362,1,********,0,1,1,1,2,1,3.0,0,0,78,81,71
363,1,********,1,1,0,2,1,0,1.0,1,1,87,90,90
364,0,********,2,0,1,2,0,1,2.0,2,2,60,81,81
365,1,********,4,0,2,1,0,1,0.0,2,0,76,68,72
368,1,********,4,1,1,1,2,1,1.0,2,0,82,71,71
369,1,********,4,0,0,4,2,1,3.0,1,3,66,68,69
370,0,********,0,0,1,3,1,1,1.0,2,0,84,94,93
371,0,********,5,0,1,1,1,0,4.0,2,0,76,84,75
372,1,********,4,1,1,1,0,1,2.1458942516082424,1,2,66,47,52
373,0,********,4,1,1,2,1,1,1.0,1,0,72,69,67
374,0,********,1,1,1,1,2,1,1.0,1,0,60,69,66
375,1,********,0,0,1,1,2,1,0.0,1,0,61,59,55
376,1,********,5,0,1,1,1,1,2.0,1,0,48,52,46
377,1,********,5,1,1,1,1,1,4.0,1,0,72,79,69
378,1,********,5,1,0,0,2,1,1.0,1,1,75,71,72
379,1,********,0,0,0,1,1,1,0.0,1,0,79,86,83
380,1,********,6,0,0,1,2,1,2.1458942516082424,1,2,85,87,89
381,0,********,0,1,1,1,2,1,1.0,0,0,60,65,66
382,0,********,1,1,0,0,0,1,1.0,2,1,70,69,76
383,1,********,4,0,1,1,1,2,0.0,1,1,56,58,53
384,0,********,5,1,1,0,2,1,4.0,0,0,65,80,73
385,0,********,4,1,1,0,1,1,0.0,0,1,56,58,57
386,1,********,3,1,1,3,2,1,2.0,0,1,76,76,78
387,1,********,2,1,1,2,1,1,2.0,2,0,75,70,63
388,0,********,1,0,1,1,2,0,2.0,1,0,68,76,72
389,0,********,1,0,1,2,0,0,3.0,1,0,58,59,60
390,0,********,0,1,1,1,2,0,1.0,2,0,42,61,61
392,0,********,0,1,1,2,2,0,2.0,1,0,57,61,65
393,0,********,4,1,1,2,1,1,5.0,0,1,66,82,78
394,0,********,5,0,0,2,2,1,0.0,1,0,50,65,63
395,1,********,2,1,1,0,2,1,2.0,1,2,61,66,63
396,1,********,0,0,0,1,2,0,3.0,0,1,91,83,85
397,0,********,2,1,1,2,0,1,1.0,1,2,83,86,92
398,0,********,3,1,1,1,2,0,1.0,2,1,59,60,65
399,1,********,0,0,0,1,2,0,2.0,1,0,93,81,82
400,0,********,1,0,1,1,2,1,2.0,0,1,80,94,94
401,1,********,0,1,2,0,2,0,3.0,1,1,84,80,82
402,0,********,2,1,2,4,2,0,1.0,1,0,81,83,78
403,1,********,4,0,1,1,1,0,3.0,1,1,58,56,51
404,0,********,2,0,1,1,1,1,1.0,1,1,55,63,59
405,0,********,5,1,1,2,2,0,2.0,0,1,87,93,93
406,0,********,4,1,0,1,1,1,4.0,0,0,100,100,100
407,0,********,5,1,2,4,1,1,2.0,1,0,54,54,60
408,1,********,5,1,2,1,2,1,4.0,0,1,64,59,60
409,1,********,3,1,1,1,1,1,3.0,1,0,60,46,51
410,0,********,5,0,1,4,2,0,5.0,0,0,48,57,52
411,0,********,2,1,1,1,1,1,1.0,1,0,58,55,54
412,0,********,5,0,1,1,2,0,2.0,0,0,78,86,83
413,1,********,0,0,0,1,2,1,5.0,0,0,40,52,49
414,1,********,2,1,0,1,2,1,1.0,1,1,74,66,70
415,0,********,2,1,1,2,1,1,2.1458942516082424,1,1,64,71,66
416,1,********,5,1,1,1,2,1,1.0,0,0,73,72,63
417,0,********,1,1,0,2,1,1,3.0,1,0,96,100,99
418,0,********,0,1,2,1,1,1,2.0,1,0,64,72,74
419,1,********,2,0,0,1,1,1,2.1458942516082424,0,1,61,64,58
420,1,********,2,1,1,2,1,1,1.0,1,0,74,60,55
421,1,********,5,1,0,2,2,1,3.0,2,0,53,60,56
422,1,********,1,1,1,1,2,0,2.1458942516082424,1,2,75,72,66
423,1,********,5,1,1,0,2,0,3.0,1,0,93,83,82
424,0,********,2,1,2,0,1,1,0.0,1,0,78,100,100
425,1,********,4,1,1,1,1,0,1.0,0,0,71,63,61
426,0,********,1,0,2,0,0,2,1.0,2,1,61,71,71
427,0,********,3,1,0,0,2,1,3.0,1,1,60,65,69
428,1,********,1,1,1,0,2,1,2.0,1,0,67,67,65
429,1,********,0,0,1,2,2,0,3.0,0,0,72,70,67
430,1,********,1,0,0,1,1,2,2.0,1,0,66,68,62
431,1,********,5,1,1,1,2,1,0.0,0,1,76,61,59
432,1,********,1,1,1,3,2,0,1.0,0,1,92,78,75
433,1,********,2,1,1,2,1,1,3.0,1,0,44,50,49
434,0,********,4,1,1,1,2,0,2.0,1,1,68,70,74
435,1,********,5,0,0,1,2,1,3.0,0,0,49,52,54
437,0,********,2,0,0,1,0,1,0.0,1,0,77,92,91
438,0,********,5,1,1,0,2,1,0.0,2,1,71,86,86
439,1,********,3,1,0,1,1,0,2.0,1,0,100,100,97
440,1,********,4,0,0,1,0,1,1.0,1,0,78,78,80
441,1,********,2,0,1,1,2,2,2.0,0,0,83,79,74
442,1,********,4,0,1,1,1,1,0.0,1,1,57,55,54
443,0,********,2,1,1,1,1,1,3.0,1,0,47,53,57
444,0,********,5,1,0,0,1,1,0.0,0,0,46,39,55
445,0,********,5,0,0,1,1,0,2.0,1,0,19,40,34
446,1,********,4,1,2,1,2,1,0.0,1,0,82,78,72
447,1,********,2,1,1,1,1,0,4.0,2,0,79,70,67
448,0,********,4,1,1,1,2,0,3.0,0,1,78,90,84
449,0,********,4,1,1,1,1,1,2.0,1,2,55,64,59
450,1,********,0,1,1,2,0,1,2.0,0,0,90,87,80
451,0,********,0,1,0,0,1,1,2.1458942516082424,2,0,95,100,100
452,1,********,2,1,1,1,0,0,2.0,1,0,85,81,75
453,0,********,4,0,1,2,2,1,3.0,0,3,11,39,34
454,0,********,1,0,1,4,3,1,6.0,0,1,71,88,83
456,0,********,2,1,0,1,3,1,1.0,0,2,79,86,82
457,0,********,1,1,1,1,2,0,2.0,0,0,69,70,74
459,1,********,1,1,1,0,1,0,3.0,1,0,97,94,92
460,1,********,6,0,2,1,2,1,0.0,1,0,54,42,39
461,0,********,2,0,0,1,2,1,3.0,0,1,35,41,42
462,0,********,2,1,1,1,2,1,1.0,0,0,61,72,68
463,1,********,2,0,1,2,2,1,0.0,0,0,84,80,79
464,0,********,2,0,0,1,1,1,0.0,1,0,64,71,83
465,0,********,5,1,1,2,1,0,1.0,2,0,56,76,65
466,1,********,0,0,1,2,1,1,0.0,0,1,48,39,44
467,1,********,6,1,1,1,1,1,4.0,1,1,68,50,54
468,1,********,0,1,0,1,2,1,2.0,0,0,84,86,81
469,0,********,2,0,1,1,2,0,1.0,0,1,65,81,80
470,0,********,0,0,1,2,2,0,1.0,1,1,61,71,70
471,1,********,2,1,1,2,1,1,4.0,1,0,71,53,53
472,0,********,6,1,0,0,1,0,2.0,1,1,72,80,87
473,1,********,5,1,1,1,2,0,2.0,0,0,68,58,54
